tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,sentiment
23178,121048,True,Wed Nov 22 11:06:21 +0000 2017,@AppleSupport upgraded to 11.1.2 and iTunes Player won’t work on iPhone 7. ANNOYING,23177,,negative
23180,121049,True,Wed Nov 01 09:30:13 +0000 2017,"@AmazonHelp J’ai commandé lundi deux produits, bénéficiant de Prime j’ai opté pour la livraison le soir. Ils ne sont jamais arrivés.",23182,23179.0,negative
23183,121049,True,Wed Nov 01 09:34:40 +0000 2017,@AmazonHelp Oui j’attends un mail de remboursement qui n’est jamais arrivé,23184,23182.0,negative
23185,121049,True,Wed Nov 01 09:47:20 +0000 2017,@AmazonHelp Je devais le recevoir hier :/,23186,23184.0,negative
23181,121049,True,Wed Nov 01 08:39:15 +0000 2017,"Par contre @120533 , vous allez très vite me rembourser mes colis NON LIVRABLES parce que vous ne savez pas effectué le tri correctement.",23179,,negative
23188,121050,True,Wed Nov 01 09:41:48 +0000 2017,@AmazonHelp Never before!,23190,23187.0,negative
23191,121050,True,Wed Nov 01 10:27:57 +0000 2017,@AmazonHelp it says it's out for delivery now but has been attempted 2 or 3 times so far.,23192,23190.0,negative
23193,121050,True,Wed Nov 01 11:45:05 +0000 2017,@AmazonHelp It’s a large hospital so not really.,23194,23192.0,neutral
23195,121050,True,Wed Nov 01 12:59:01 +0000 2017,@AmazonHelp I think it’s amazon. The email doesn’t give any specifics.,23196,23194.0,neutral
23189,121050,True,Wed Nov 01 08:40:11 +0000 2017,@115830 having problems getting a parcel delivered as it’s to a business address. They keep coming at 5:30 which is too late.,23187,,negative
23198,121051,True,Wed Nov 01 08:39:03 +0000 2017,"@115850 Order number 407-2412845-1630730, how to change shipping address?","23197,23199,23200",,negative
23202,121052,True,Fri Dec 01 06:48:35 +0000 2017,@SW_Help Trainline and your own website,23204,23201.0,positive
23205,121052,True,Fri Dec 01 07:11:47 +0000 2017,@SW_Help Thank you and thanks for getting back to me so quickly,,23204.0,positive
23203,121052,True,Fri Dec 01 06:27:12 +0000 2017,"@SW_Help trying to book tickets for 15/12/17 London Waterloo to Yarmouth Isle of Wight... no available journeys showing, is there ant particular reason? Thanks",23201,,negative
23207,121053,True,Wed Nov 01 08:49:53 +0000 2017,@AmazonHelp No I did not. And the first I knew of it being refused is when I checked the app. Can you clarify how I get can get this error rectified?,23209,23206.0,negative
23209,121053,True,Wed Nov 01 08:51:13 +0000 2017,"@AmazonHelp It notes its being sent back to the sender - which, if true, is totally unacceptable - not exactly #prime level service",23210,23207.0,negative
23208,121053,True,Wed Nov 01 08:39:58 +0000 2017,@AmazonHelp can you explain why a package I was due to receive yesterday was marked as refused at my address - when no one refused it? Poor.,23206,,negative
23212,121054,True,Wed Nov 01 08:28:50 +0000 2017,@121055 When do you add Japan to the list of countries with access through the Xbox one app? @116313 @115821,23211,23213.0,positive
23213,121055,True,Tue Oct 31 18:56:40 +0000 2017,Amazon Prime Video app finally comes to Xbox One - https://t.co/7MGtDlxxuH https://t.co/4STep9kkrM,23212,,positive
23215,121056,True,Wed Nov 01 08:43:26 +0000 2017,@AmazonHelp Hi can you tell me how I make a complaint about your delivery drivers?,23214,,negative
23217,121057,True,Wed Nov 01 08:46:30 +0000 2017,"@AmazonHelp Nope . I have been calling the customer care , they keep collecting all my information but nothing has happened yet . Please help",,23216.0,negative
23218,121057,True,Wed Nov 01 08:35:45 +0000 2017,"@AmazonHelp I was told my account is on hold, if I can’t use my gift cards please return my money back to me Okay",23216,23219.0,negative
23219,121057,True,Wed Nov 01 08:34:32 +0000 2017,@AmazonHelp I have over $1225 gift cards on my amazon account but I can’t use it to order an item .. why is that ? I was told my account,23218,,negative
23221,121058,True,Wed Nov 01 08:17:18 +0000 2017,"Uber charges Rs 70 for Rlystn to Seethammadhara. As a consumer I love it, but this is daytime robbery for drivers. Unsustainable. @115873",23220,,negative
23223,121059,True,Wed Nov 01 08:56:52 +0000 2017,@Uber_Support I made a note already. Check with that. Also clearly mentioned in my tweet.,23225,23222.0,positive
23226,121059,True,Wed Nov 01 09:57:24 +0000 2017,"@Uber_Support I sent, check messages",23227,23225.0,positive
23224,121059,True,Wed Nov 01 08:15:36 +0000 2017,"@115873 @Uber_Support 
Driver forced me to get out of cab with full bad words after taking money. What shoulb be the action? https://t.co/1RR5zUQfAi","23222,23228",,negative
23230,120909,True,Wed Nov 01 08:14:58 +0000 2017,@115873 I don’t think reminding your staff of your community guidelines is good enough #DontGoLosingYourLicenceAgainHey  #NotGoodEnough https://t.co/AWL26oXhhN,23229,,negative
23232,120789,True,Wed Nov 01 08:12:35 +0000 2017,@Uber_Support how Can I talk live chat with Uber ?,23231,,positive
23234,121060,True,Wed Nov 01 08:42:38 +0000 2017,Mmmm day off and I really want to try make home made tomato soup 🤔,23233,,negative
23236,121061,True,Sun Nov 26 00:14:40 +0000 2017,@AskPlayStation why won’t my account let me change the profile picture from the PlayStation app it won’t let me chose the ones in my phone,23235,,negative
23238,121062,True,Sat Nov 25 00:20:59 +0000 2017,@AskPlayStation i can't login? i want to use my email account but it say that it is already in use.,23237,,negative
23240,121063,True,Sat Nov 25 00:18:46 +0000 2017,@AskPlayStation I issue in resetting my password please help meee please i need my ID,23239,,negative
23242,121064,True,Sun Nov 26 00:19:32 +0000 2017,"@AskPlayStation ok i did it again and it worked this time ,Thank you for your help .",,23241.0,positive
23243,121064,True,Sun Nov 26 00:17:06 +0000 2017,@AskPlayStation I tried that and it still says  1 month subscription  package and it is due for renewal 11-22-2017 even though I added a year  with the ps pluss network card  on the 22nd ?,,23241.0,negative
23244,121064,True,Sun Nov 26 00:04:59 +0000 2017,@AskPlayStation I followed now can I get some help please? I bought a 12 month ps pluss subscription Card and used it but i am getting a message saying my sub is  about to run out even though it say under my account purchases that I used the card ?,23241,23245.0,negative
23246,121064,True,Sat Nov 25 23:56:53 +0000 2017,@AskPlayStation I need some help please but live chat recapttcha is saying verification expired??? wtf,23245,,negative
23248,121065,True,Sun Nov 26 00:05:19 +0000 2017,"@AskPlayStation Ok, please help?",23247,23249.0,neutral
23250,121065,True,Fri Nov 24 22:45:48 +0000 2017,"@AskPlayStation screen says PS Plus wants you back, renew at 59.99. But then on all following screens it says 69.99 https://t.co/voEyG8H90D",23249,,negative
23252,121066,True,Sat Nov 25 23:56:33 +0000 2017,@AskPlayStation I’ve tried all those and still nothing:/,23251,23253.0,negative
23254,121066,True,Sat Nov 25 00:10:01 +0000 2017,@AskPlayStation hey so I was playing nba 2k18 and got kicked off with an error code CE-34878-0 and now can’t load my player please help!!,23253,,negative
23256,121067,True,Wed Nov 01 08:37:05 +0000 2017,"I'm quite fed up with this response @115888 ""the language of the emails we send is based on your account's country"". You've had YEARS.",23255,,negative
23258,121068,True,Wed Nov 01 08:22:31 +0000 2017,"@115888 hey, how comes no other playlist displays the same as Time Capsule? I like it!",23257,,positive
23260,121069,True,Wed Nov 01 08:08:35 +0000 2017,"@SpotifyCares hi,can i shuffle all download music in one touch?",23259,,positive
23262,121070,True,Wed Nov 01 00:03:44 +0000 2017,"@115888, this seems miscategorized. https://t.co/DeENE8T8zR",23261,,negative
23264,121071,True,Wed Nov 22 12:31:12 +0000 2017,@SpotifyCares why can’t I ever login? https://t.co/SHamUr6zUm,23263,,negative
23266,121072,True,Wed Nov 22 12:29:37 +0000 2017,@115888 Is the 1 month free trial offer still available?,23265,23267.0,positive
23267,115888,True,Sat Nov 18 18:25:02 +0000 2017,3 months of Premium is just $0.99. Play music offline wherever you go. https://t.co/OlBxl5QnZb,"23268,23269,23266,23270,23271,23272,23273,23274",,positive
23276,121073,True,Wed Nov 01 08:45:59 +0000 2017,"@SpotifyCares Every song, and no",23278,23275.0,negative
23279,121073,True,Wed Nov 01 08:59:18 +0000 2017,"@SpotifyCares Latest version, it only freezes when I play from the side menu on my ps4",23280,23278.0,negative
23277,121073,True,Wed Nov 01 08:29:31 +0000 2017,@SpotifyCares  https://t.co/GvE0JBxILu,23275,23281.0,positive
23282,121073,True,Wed Nov 01 07:20:22 +0000 2017,@115888 your app is trash on PS4. freezes everyday,23281,,negative
23284,121074,True,Wed Nov 01 08:57:18 +0000 2017,@115911 good morning can you explain the new $25 a month plan with no data?,23283,,neutral
22627,117691,True,Wed Nov 01 08:50:16 +0000 2017,"@115911 #HereForYou ? Jawed don’t even — Jawed = 8th person I talked to today, took a lot of my time but couldn’t help me, tried passing me off.",23285,22626.0,negative
23287,121075,True,Tue Oct 31 21:56:23 +0000 2017,"@British_Airways 1/2 Late AA flight from Austin to DFW meant missed connection to MEX. paid $25 for 1 hold baggage to start, $70 taxi for hotel DFW.","23286,23288,23289",23290.0,negative
23291,121075,True,Tue Oct 31 14:35:59 +0000 2017,@British_Airways @AmericanAir Hey BA - American really letting an Executive Club member down. Help please!,23290,,negative
23293,121076,True,Wed Nov 01 08:33:55 +0000 2017,Ay @Ask_Spectrum whys the internet down?,23292,,negative
23295,121077,True,Thu Nov 30 19:01:57 +0000 2017,@Ask_Spectrum Nah. It is what it is &amp; it's better than uverse and it will have to do until Metronet gets going here or we can get rid of the monopoly &amp; get Xfinity in here.,23294,23296.0,negative
23297,121077,True,Thu Nov 30 18:56:19 +0000 2017,"@Ask_Spectrum Can you make it so I can record shows in the living room &amp; watch them in the bedroom? Can you make my ""100mbs internet"" provide more than 71mbs on an Ethernet cable two feet from the modem?",23296,23298.0,neutral
23299,121077,True,Thu Nov 30 18:51:15 +0000 2017,You know @115955 it is almost 2018 &amp; the fact I can't watch recorded shows in different rooms is really unacceptable. #StopTheLocalCableMonopolies,23298,,negative
23301,121078,True,Mon Nov 06 07:56:54 +0000 2017,@GWRHelp Hi Josh. Any feedback from the #Slough Station Manager? https://t.co/AnvGeRwXN6,,23300.0,neutral
23302,121078,True,Wed Nov 01 08:53:21 +0000 2017,Hi @GWRHelp. Any plans to replace this TV at Slough Train Station? It has been this way for months and was very useful. https://t.co/JZAdrUX2fl,23300,,negative
23304,121079,True,Wed Nov 01 08:52:19 +0000 2017,@GWRHelp Any reason for the unexplained delays from Slough to Paddington? Or just ineptitude all round as usual?,23303,,negative
23306,121080,True,Wed Nov 01 08:45:04 +0000 2017,@GWRHelp you said check isssued 26 September but not received by now,23305,23307.0,negative
23310,121080,True,Fri Oct 13 12:56:51 +0000 2017,@GWRHelp claim for refund for cancelled train end Aug still no answer from you. Terrible service,23307,,negative
23312,116421,True,Wed Nov 01 08:56:00 +0000 2017,@VirginTrains Hi ^BT,23311,,positive
23314,121081,True,Wed Nov 01 15:33:54 +0000 2017,@VirginTrains it's too funny to mention....would tell you the guys name but no name badge....did have a VERY manscaped ginger beard,23316,23313.0,negative
23315,121081,True,Wed Nov 01 08:55:27 +0000 2017,some of the revenue protection people @VirginTrains do make me laugh....think they may take it a little too seriously #angryginger,"23313,23317,23318,23319",,negative
23321,121082,True,Mon Oct 30 18:42:36 +0000 2017,Just encountered @sainsburys newest employee doing a good job keeping those floors clean. https://t.co/PoUYarRv6l,23320,,positive
23323,121083,True,Wed Nov 01 08:54:51 +0000 2017,@VirginTrains please cut down on the bing bong messages. Or switch them off in the quiet carriage.,23322,,negative
23325,121084,True,Wed Nov 01 08:49:30 +0000 2017,@AdobeCare thank you!,23327,23324.0,positive
23328,121084,True,Wed Nov 01 17:08:07 +0000 2017,@AdobeCare So essentially my only option is to downgrade to CC 2017 again? Piss poor.,23330,23327.0,negative
23331,121084,True,Wed Nov 01 18:31:03 +0000 2017,"@AdobeCare Yep. Only one that worked was returning to CC 2017.

Another stunning update from you. Really well thought out.",23332,23330.0,positive
23333,121084,True,Thu Nov 02 09:33:10 +0000 2017,@AdobeCare Any progress on a fix for this problem? My workflow is in tatters here.,"23334,23335",23332.0,negative
23336,121084,True,Thu Nov 02 11:26:36 +0000 2017,@AdobeCare Fantastic I definitely pay you £40 a month to be recommended using old kit. Great to see I'm getting value for money,23337,23334.0,positive
23338,121084,True,Thu Nov 02 11:42:21 +0000 2017,@AdobeCare Probably should have been a priority before the roll-out to be fair. Not quite sure how such a widespread bug could be missed.,,23337.0,negative
23339,121084,True,Thu Nov 02 15:15:28 +0000 2017,@AdobeCare Also an error with the leading parameters on the typed text tool. None of the current forum workarounds working. Another poor show.,"23340,23341",23337.0,negative
23342,121084,True,Thu Nov 02 15:35:24 +0000 2017,"@AdobeCare no as I said in previous Tweet already tried the workarounds listed,  unfortunately no use.","23343,23344",23341.0,negative
23345,121084,True,Thu Nov 02 11:27:09 +0000 2017,@AdobeCare It involves none of those keys it's just the standard feature on the option wheel on the right of the tablet,,23335.0,neutral
23329,121084,True,Wed Nov 01 17:09:06 +0000 2017,"@AdobeCare I really don't think this is an acceptable""fix"" from a company that charge me almost £40 a month to use their industry standard software",,23327.0,negative
23326,121084,True,Wed Nov 01 08:30:19 +0000 2017,@AdobeCare Still hasn't restored my Wacom functions (cycle layers &amp; rotate canvas). These are default functions so shouldn't need any changes. Advice?,23324,23346.0,negative
23347,121084,True,Fri Oct 27 20:53:34 +0000 2017,"@AdobeCare Windows 10 vers 1703, OS Build 15063.674",23346,23348.0,positive
23349,121084,True,Fri Oct 27 20:01:55 +0000 2017,@AdobeCare Update all CC apps: all custom layouts and menus disappeared and Wacom tablet keys no longer respond on Photoshop. Advise please?,"23350,23348",,negative
23352,121085,True,Mon Oct 30 19:03:34 +0000 2017,"@sainsburys It just keeps saying incorrect security details, I haven't got phone signal at home so wanted to sort it out online",23351,23353.0,negative
23355,121085,True,Sun Oct 29 16:44:50 +0000 2017,"@sainsburys got a cash passport in store today and it won't let me register it, help!",23353,,negative
23357,121086,True,Wed Nov 01 12:33:48 +0000 2017,"@sainsburys Thanks Steven, I’ve sent a DM with the details.",,23356.0,positive
23358,121086,True,Thu Nov 02 09:38:21 +0000 2017,@sainsburys Hi @sainsburys - I sent a direct message with my details yesterday as requested. I've not heard back.,,23356.0,negative
23359,121086,True,Thu Nov 02 09:51:59 +0000 2017,@sainsburys Hi @sainsburys - I sent a direct message with my details yesterday as requested. I've not heard back. It was online delivery - details in DM,23361,23356.0,negative
23361,121086,True,Thu Nov 02 13:59:48 +0000 2017,@sainsburys Many thanks to @sainsburys customer services for helping &amp; getting back to me today.,,23359.0,positive
23360,121086,True,Wed Nov 01 08:24:35 +0000 2017,@sainsburys I found this ‘extra’ in my salad whilst making sandwich - had to throw my homemade sandwich away. :-( https://t.co/XDRG4PkZfw,23356,,negative
23363,121087,True,Wed Nov 01 09:08:57 +0000 2017,@sainsburys Great thanks,,23362.0,positive
23364,121087,True,Mon Oct 30 19:21:55 +0000 2017,@sainsburys hello i just got charged twice for one jar of marmalade at Loughton :-(  would you be able to sort? https://t.co/2zxBUTLIED,"23362,23365",,negative
23367,121088,True,Wed Nov 01 12:13:51 +0000 2017,"@sainsburys Thanks for swift response &amp; for goodwill gesture, which is appreciated. But would prefer products in good condition in 1st place 👍",23369,23366.0,positive
23368,121088,True,Wed Nov 01 08:26:30 +0000 2017,"@sainsburys Tunbridge Wells. As was the last lot a few weeks ago, similar condition. Had hoped it was an unlucky one-off...","23366,23370",23371.0,negative
23372,121088,True,Wed Nov 01 08:16:45 +0000 2017,"@sainsburys I know this has been pointed out b4 by @121089: 'grapefruit segments'? More like grapefruit *mush*
#qualitycontrolfail https://t.co/6TNrC5EbgE","23373,23371",,negative
23375,121090,True,Wed Nov 01 08:27:41 +0000 2017,To @Tesco @117249 @sainsburys and all other shopping outlets https://t.co/skxJbZ9xQJ,23374,,positive
23377,121091,True,Mon Oct 30 18:55:57 +0000 2017,@sainsburys is burpham shutting down? Shelves empty and 1 person on tills... ermmmm,23376,,negative
23379,121092,True,Wed Nov 01 08:32:22 +0000 2017,@sainsburys OK thank you,23378,23380.0,positive
23381,121092,True,Mon Oct 30 18:12:07 +0000 2017,"@sainsburys I've bought something wrong with my online shop, would I be able to exchange it at a store? With only the electronic receipt.",23380,,negative
23383,121093,True,Wed Nov 01 08:38:44 +0000 2017,#MyScaryPumpkin this is the Duhig family pumpkin from last night @sainsburys https://t.co/g7OxWP8GSp,23382,,negative
23385,121094,True,Sat Nov 25 23:12:42 +0000 2017,@XboxSupport is the servers down? please reply asap..,23384,,negative
23387,121095,True,Sun Nov 26 00:08:19 +0000 2017,"@115787 @115786 Got Lucky and picked up the Xbox One X Scorpio Edition, Its really nice, Having my PS4 Pro since launch, I really hoped Microsoft would have more 1st party titles like Sony. Xbox not having a dedicated baseball franchise like the show HURTS the system bad.",23386,23388.0,positive
23388,115787,True,Thu Nov 23 17:23:23 +0000 2017,@115786 Overcooked.....,23387,23389.0,negative
23389,115786,True,Thu Nov 23 17:00:04 +0000 2017,What's your favorite game for #Thanksgiving fun? #Xbox https://t.co/dUq1OauVl0,"23388,23390",,positive
23392,121096,True,Sun Nov 26 00:34:57 +0000 2017,"@XboxSupport I've done all that, changed batteries, changed controller with my son's x.  I believe this is a defect in the one x console.",,23391.0,negative
23393,121096,True,Sun Nov 26 01:06:29 +0000 2017,"@XboxSupport Also, been with Xbox for every console, on day 1 launches.  I am aware how to connect controllers.",23395,23391.0,positive
23396,121096,True,Sun Nov 26 02:35:35 +0000 2017,@XboxSupport Confusing thing is that the Xbox s controller has no issues,,23395.0,negative
23397,121096,True,Sun Nov 26 03:39:51 +0000 2017,@XboxSupport It's a little early for all that in my opinion.  Spent 500 bucks and got shoddy equipment.  Reminds me of my red ring of death.  As long as everyone makes money who cares.  Thanks for the great support.,,23395.0,negative
23394,121096,True,Sat Nov 25 22:13:02 +0000 2017,"@XboxSupport Hey, got xbox one x project Scorpio edition.  Controller disconnects randomly.  Have to use old one.  What's up with that? Not happy .. help","23391,23398",23399.0,negative
23418,121097,True,Sun Nov 26 00:34:52 +0000 2017,@XboxSupport Now the youtube app isnt working ..everything is slow right now .whats going on there,23421,23417.0,negative
23422,121097,True,Sun Nov 26 01:11:29 +0000 2017,@XboxSupport Yea ive already done that multiple times ..its stuck at 0 and not even starting to download,23423,23421.0,negative
23424,121097,True,Sun Nov 26 01:39:35 +0000 2017,@XboxSupport  https://t.co/WScyRM3FvM,"23425,23426",23423.0,positive
23419,121097,True,Sun Nov 26 00:31:49 +0000 2017,@XboxSupport Tried 4 times and power cycled the modem ..sometimes it goes from install to queue for no reason,,23417.0,negative
23420,121097,True,Sat Nov 25 23:28:11 +0000 2017,@XboxSupport why cant i download anything from my ready to install list..just stuck in queue,23417,,negative
23428,121098,True,Sun Nov 26 14:28:38 +0000 2017,@XboxSupport Did that.  No change.  I’m not the only one having this problem: https://t.co/X7UBDz1SEK,23430,23427.0,negative
23429,121098,True,Sat Nov 25 23:48:04 +0000 2017,@XboxSupport I also logged-in my Xbox One and all the settings looked correct for connecting to the app.  Deleted the app from my iPhone (6S) and reinstalled.  Same problem.,23427,23432.0,negative
23434,121098,True,Sat Nov 25 21:30:48 +0000 2017,@XboxSupport Yes.,23432,23435.0,positive
23436,121098,True,Sat Nov 25 15:07:07 +0000 2017,"@XboxSupport For months now, my #iOS @115786 app gives the following error when I try to sign-in.  Any ideas? https://t.co/3IgEZdCqx3",23435,,negative
23438,121099,True,Sun Nov 26 00:17:48 +0000 2017,@XboxSupport I can’t sign in to my account and haven’t been able to for the past few hours help,23437,,negative
23440,121100,True,Sat Nov 25 23:17:16 +0000 2017,@XboxSupport FIFA 18 keeps failing to load on my 360! I’ve tried different profiles &amp; games. Any suggestions?,23439,,negative
23442,121102,True,Sun Nov 26 00:16:18 +0000 2017,@XboxSupport @121101 @XboxSupport Can you guys please help me?! What's taking so long?!,,23441.0,negative
23443,121101,True,Sun Nov 26 00:03:20 +0000 2017,@XboxSupport @115786 I miss out of free games with gold and why? Why do I not get free games with gold? Because you want my Credit Card? https://t.co/miOLaBRedU,23441,,negative
23445,121103,True,Sun Nov 26 00:15:46 +0000 2017,@XboxSupport No I wasn’t able to pop that achievement so I’m going through the whole game again to get it,,23444.0,negative
23446,121103,True,Sun Nov 05 18:09:13 +0000 2017,@XboxSupport Can’t get an achievement to unlock and have completed the necessary requirements. Help?,"23444,23447,23448",23449.0,negative
23562,121104,True,Sun Nov 26 00:24:00 +0000 2017,@XboxSupport Oh ok little strange will have to stop using cortana on my TiVo when 4K channels become more prevalent then,,23561.0,negative
23563,121104,True,Sat Nov 25 22:28:04 +0000 2017,@XboxSupport I haven't bought one yet I'm just trying to get an official word on if 4K can be passed through when using a cable box,23561,23564.0,neutral
23565,121104,True,Sat Nov 25 21:41:24 +0000 2017,@XboxSupport I have a 4K to and TiVo box will I get a 4K signal if I use an Xbox one x to control the the TiVo as I do now with my launch Xbox one,23564,,neutral
23567,121105,True,Mon Oct 30 18:40:20 +0000 2017,"@sainsburys Yes. A lot of people I know have said the same thing.,that Sainsbury's trollies don't accept the new pound coin!!","23566,23568",23569.0,negative
23570,121105,True,Mon Oct 30 16:08:49 +0000 2017,@sainsburys Scarborough,23569,23571.0,positive
23572,121105,True,Sun Oct 29 12:25:11 +0000 2017,"@sainsburys when are you finally going to convert your trollies to the new pound coin,every other supermarket seems to have done so",23571,,negative
23574,121106,True,Mon Oct 30 18:28:37 +0000 2017,"@sainsburys Hi Ewan, it was the Burpham shop. Thanks","23573,23575",23576.0,positive
23577,121106,True,Mon Oct 30 17:55:45 +0000 2017,@sainsburys fridges weren't operation y'day and were told they'd be fine + restocked today. Come back and it's still bare. 👎🏻,23576,,negative
23579,121107,True,Wed Nov 01 08:27:36 +0000 2017,"@CoxHelp is the internet currently down in Irvine, CA? Reset my modem and router numerous times.",23578,,negative
23581,121108,True,Wed Nov 01 05:40:09 +0000 2017,@DropboxSupport I received an additional 500MB making my plan 4.5GB. But my dropbox shows am on 2GB plan and its https://t.co/DUiHfs5IdJ,23580,,positive
23583,121109,True,Wed Nov 01 05:48:23 +0000 2017,@DropboxSupport  I can not share my any folder from my I phone from this morning. Can you tell me what happened?,23582,,negative
23585,121110,True,Wed Nov 01 09:06:55 +0000 2017,@SW_Help Caused by what?,23587,23584.0,positive
23588,121110,True,Wed Nov 01 09:13:44 +0000 2017,"@SW_Help What are the train faults, what caused them and why haven't you reported a single one on here?","23589,23590,23591",23587.0,negative
23592,121110,True,Wed Nov 01 11:58:37 +0000 2017,@SW_Help What caused the late running empty train?,23593,23589.0,negative
23594,121110,True,Wed Nov 01 12:13:28 +0000 2017,@SW_Help Where? And why was it late running? Not enough staff? Incompetent staff? Surely your can see I'm just trying to get the root cause(s).,23595,23593.0,negative
23596,121110,True,Wed Nov 01 12:21:41 +0000 2017,@SW_Help So one person being late delays thousands of people? Seems sensible.,,23595.0,negative
23586,121110,True,Wed Nov 01 08:46:41 +0000 2017,@SW_Help Not a single train leaving Woking for Waterloo on time in the last half hour or so. Why? https://t.co/lqS0ZviogS,23584,,negative
23598,121111,True,Wed Nov 01 09:04:40 +0000 2017,@SW_Help So when are we going to see the promised improvement in service and longer trains?,"23600,23601",23597.0,negative
23602,121111,True,Wed Nov 01 09:23:13 +0000 2017,@SW_Help Some great generic info good work by the comms team. Any detailed info about when improvements will be seen at stations other than Windsor?,23603,23600.0,positive
23599,121111,True,Wed Nov 01 08:54:21 +0000 2017,@SW_Help Ahh that’s good to know. But would be better if you ran the service you are supposed to. Isn’t that what your customers pay for??,23597,23604.0,negative
23605,121111,True,Wed Nov 01 08:42:14 +0000 2017,@SW_Help No as that’s the slow train waited for the 38 which was full so still waiting. What’s the policy on overcrowded trains?,23604,23606.0,negative
23607,121111,True,Wed Nov 01 08:35:05 +0000 2017,@SW_Help So it’s just cancelled at SUR? meaning the next train will be more overcrowded than normal if we can get on.,23606,23608.0,negative
23609,121111,True,Wed Nov 01 08:22:56 +0000 2017,@SW_Help any reason for the last minute cancellation of the 8:25 SUR to WAT? #Delays,23608,,negative
23611,121112,True,Wed Nov 01 08:55:36 +0000 2017,@SW_Help #dontstrike will this affect all lines and what provisions will be in place to help commuters?,23610,,negative
23613,121113,True,Wed Nov 01 08:42:16 +0000 2017,"@SW_Help Replying to my own Tweet now!? As well as the trains being unreliable, replying to Tweeted messages appears to have gone down the swanny too","23612,23614",23615.0,negative
23615,121113,True,Mon Oct 30 07:25:08 +0000 2017,@SW_Help could you help me understand why trains through Claygate have become so unreliable since August 2017?,23613,,negative
23617,121114,True,Wed Nov 01 08:37:50 +0000 2017,@SW_Help can you tell my why you don’t automatically refund on my monthly travel card?,"23616,23618,23619,23620",,negative
23622,121115,True,Wed Nov 01 08:42:19 +0000 2017,@SW_Help been 2 months since I asked for delay repay. Was told a month ago that there was a delay to responding. Nothing since. Unacceptable,23621,,negative
23624,121116,True,Wed Nov 01 09:24:00 +0000 2017,@Safaricom_Care Joel Okumu Owuor  34348909 amount purchased is 50,23626,23623.0,negative
23625,121116,True,Wed Nov 01 08:09:29 +0000 2017,@Safaricom_Care I have bought telkom airtime via mpesa and cannot trace the money.My phone number is 0791901665,23623,,negative
23628,121117,True,Wed Nov 01 08:10:04 +0000 2017,@safaricom_care can you assist me replace my line. The agent is being given denied message,23627,,negative
23630,121118,True,Mon Oct 30 08:37:44 +0000 2017,@116331 Idea is fake company,"23629,23631",23632.0,negative
23632,116331,True,Mon Oct 30 08:35:53 +0000 2017,The results are OUT! Congratulations on winning the #NoAjnabee App Contest! DM us your contact details. https://t.co/LzsVbldnOP,"23633,23634,23630,23635",,positive
23637,121119,True,Wed Nov 01 01:18:28 +0000 2017,@O2 Trying to sign into O2 priority but I'm not receiving a text with a code? I've definitely put the right number in. Any help? Thanks.,23636,,negative
23639,121120,True,Tue Oct 31 20:08:26 +0000 2017,"@O2 2 sim only accounts and 2 accounts with iPhone X’s, data limits to be decided - and good signal in Edinburgh/East Lothian",23638,23640.0,positive
23641,121120,True,Tue Oct 31 18:05:56 +0000 2017,"@O2 @121121 @118101 folks, @121122 don’t want my 4 accounts and monthly spend any more, who wants me as a customer?","23642,23643,23640",,negative
23645,120977,True,Wed Nov 01 00:22:30 +0000 2017,Got my new phone from @O2 today - great service and phone arrived within 24 hours. #o2 #beyondthenophonewilderness,23644,,positive
23647,121123,True,Tue Oct 31 23:36:47 +0000 2017,@O2 terrible network and customer service team. They do not have a clue what they saying or do for customers,23646,,negative
23649,121124,True,Wed Nov 01 08:33:19 +0000 2017,"@O2 hi, I ordered the iPhone X last Friday &amp; still haven’t received a delivery date, is that something I should be concerned about?",23648,,negative
23651,121125,True,Wed Nov 01 09:03:55 +0000 2017,"@O2 £60 a month is outrageous enough as it it. Now one year on, I’m stuck paying £60 a month on a phone that has TWO NEWER MODELS. Disgrace.",,23650.0,negative
23652,121125,True,Wed Nov 01 09:03:07 +0000 2017,@O2 ...@O2 should honour those customers and not use the excuse “the handset costs more than we imagined so we have to charge more”. ...,,23650.0,negative
23653,121125,True,Wed Nov 01 09:00:00 +0000 2017,"@O2 Because when the contract is sold in you’re told you can upgrade to the “latest phone, free”. It’s NOT free because my contract... (1/2)",23656,23650.0,negative
23657,121125,True,Wed Nov 01 10:09:10 +0000 2017,"@O2 @O2 Well, that’s not true either as you’re only offering £305 for my phone and my contract has £365 remaining, one year in. More lies!",23658,23656.0,negative
23659,121125,True,Wed Nov 01 13:17:36 +0000 2017,@O2 @O2 you clearly don’t understand. I’m NOT paying an additional £17 a month to upgrade my phone to iPhone X. Apple offer same + Apple Care.,,23658.0,negative
23654,121125,True,Wed Nov 01 09:01:14 +0000 2017,@O2 ... Has to INCREASE by £17 a month in order to have the “latest” phone. It’s a real disservice to your customers. So much for loyalty. (2/2),,23650.0,negative
23655,121125,True,Tue Oct 31 19:33:01 +0000 2017,"@O2 REALLY DISAPPOINTED IN THE UPGRADE PROGRAMME. £60 A MONTH FOR A YEAR, TO BE TOLD UPGRADE TO IPHONE X IS £77. SOLD A DREAM. DECEIVED. 1/2","23650,23660,23661",,negative
